record_id,docket_entry,attachment_number,filed_date_iso,docket_description,document_label,document_type,public_access_status,file_name,page_count_exact,size_bytes,sha256,sha1,md5,recap_pdf_url,internet_archive_url,courtlistener_document_url,pacer_pdf_url,pacer_price_usd
JPMLLOC-0159-001,JPML-159,1,2023-11-09,"CORPORATE DISCLOSURE STATEMENT re: pldg. ( 139 in MDL No. 3080)(9 in PR/3:23-cv-01515) -- Identifying Corporate Parent No Parent Corp. for LDG Medical Services Group, L.L.C.. (Attachments: # 1 Proof of Service) Associated Cases: MDL No. 3080, PR/3:23-cv-01515 (Burge, Jason) Modified on 11/14/2023 (SM). ADDED MDL LINK (Entered: 11/09/2023)",Attachment 1,Proof of Service) Associated Cases- MDL No. 3080_ PR3-23-cv-01515 Modified on 11142023,LOCALLY_SUPPLIED,0159-001. (11-09-2023) (Proof of Service) Associated Cases- MDL No. 3080_ PR3-23-cv-01515 Modified on 11142023.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0160-001,JPML-160,1,2023-11-09,"CORPORATE DISCLOSURE STATEMENT re: pldg. ( 139 in MDL No. 3080)(9 in PR/3:23-cv-01515) -- Identifying Corporate Parent No Parent Corp. for MENR Medical Services Corp.. (Attachments: # 1 Proof of Service) Associated Cases: MDL No. 3080, PR/3:23-cv-01515 (Burge, Jason) Modified on 11/14/2023 (SM). ADDED MDL LINK (Entered: 11/09/2023)",Attachment 1,Proof of Service) Associated Cases- MDL No. 3080_ PR3-23-cv-01515 Modified on 11142023,LOCALLY_SUPPLIED,0160-001. (11-09-2023) (Proof of Service) Associated Cases- MDL No. 3080_ PR3-23-cv-01515 Modified on 11142023.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0161-001,JPML-161,1,2023-11-09,"CORPORATE DISCLOSURE STATEMENT re: pldg. ( 139 in MDL No. 3080)(9 in PR/3:23-cv-01515) -- Identifying Corporate Parent No Parent Corp. for NRMD Health Provider LLC. (Attachments: # 1 Proof of Service) Associated Cases: MDL No. 3080, PR/3:23-cv-01515 (Burge, Jason) Modified on 11/14/2023 (SM). ADDED MDL LINK (Entered: 11/09/2023)",Attachment 1,Proof of Service) Associated Cases- MDL No. 3080_ PR3-23-cv-01515 Modified on 11142023,LOCALLY_SUPPLIED,0161-001. (11-09-2023) (Proof of Service) Associated Cases- MDL No. 3080_ PR3-23-cv-01515 Modified on 11142023.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0163-001,JPML-163,1,2023-11-09,"NOTICE OF APPEARANCE FOR CTO-5 re: pldg. ( 137 in MDL No. 3080, 2 in PR/3:23-cv-01515) Filed by Jason Scherr on behalf of Defendant Express Scripts, Inc. (Attachments: # 1 Proof of Service) Associated Cases: MDL No. 3080, PR/3:23-cv-01515 (Scherr, Jason) (Entered: 11/09/2023)",Attachment 1,Proof of Service,LOCALLY_SUPPLIED,0163-001. (11-09-2023) (Proof of Service).pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0164-001,JPML-164,1,2023-11-09,"CORPORATE DISCLOSURE STATEMENT re: pldg. ( 139 in MDL No. 3080, 4 in PR/3:23-cv-01515) -- Identifying Corporate Parent Evernorth Health, Inc., Corporate Parent The Cigna Group for Express Scripts, Inc.. (Attachments: # 1 Proof of Service) Associated Cases: MDL No. 3080, PR/3:23-cv-01515 (Scherr, Jason) (Entered: 11/09/2023)",Attachment 1,Proof of Service,LOCALLY_SUPPLIED,0164-001. (11-09-2023) (Proof of Service).pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0165-001,JPML-165,1,2023-11-13,"NOTICE OF POTENTIAL TAG-ALONG -- 1 Action(s) -- Filed by attorney David J. Ko, counsel for Plaintiff Spokane County -- Washington Eastern District Court (2:23-cv-00324) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Exhibit Complaint - E.D. Wash. 2:23-00324) (Ko, David) Modified on 11/14/2023 (SM). ADDED PARTY NAME (Entered: 11/13/2023)",Attachment 1,Schedule of Actions,LOCALLY_SUPPLIED,0165-001. (11-13-2023) Schedule of Actions.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0165-002,JPML-165,2,2023-11-13,"NOTICE OF POTENTIAL TAG-ALONG -- 1 Action(s) -- Filed by attorney David J. Ko, counsel for Plaintiff Spokane County -- Washington Eastern District Court (2:23-cv-00324) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Exhibit Complaint - E.D. Wash. 2:23-00324) (Ko, David) Modified on 11/14/2023 (SM). ADDED PARTY NAME (Entered: 11/13/2023)",Attachment 2,Proof of Service,LOCALLY_SUPPLIED,0165-002. (11-13-2023) Proof of Service.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0165-003,JPML-165,3,2023-11-13,"NOTICE OF POTENTIAL TAG-ALONG -- 1 Action(s) -- Filed by attorney David J. Ko, counsel for Plaintiff Spokane County -- Washington Eastern District Court (2:23-cv-00324) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Exhibit Complaint - E.D. Wash. 2:23-00324) (Ko, David) Modified on 11/14/2023 (SM). ADDED PARTY NAME (Entered: 11/13/2023)",Attachment 3,Exhibit Complaint - E.D. Wash. 2-23-00324) Modified on 11142023,LOCALLY_SUPPLIED,0165-003. (11-13-2023) (Exhibit Complaint - E.D. Wash. 2-23-00324) Modified on 11142023.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0166-001,JPML-166,1,2023-11-16,"NOTICE OF POTENTIAL TAG-ALONG -- 3 Action(s) -- Filed by attorney Mark P. Pifko, counsel for Plaintiffs County Board of Arlington County, Virginia, Washington County, Maryland, City of Alexandria, Virginia -- Virginia Eastern District Court (1:23-cv-01504), Maryland District Court (1:23-cv-03081), Virginia Eastern District Court (1:23-cv-01547) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Complaint VAE 1:23-1504, # 4 Complaint D Md. 1:23-3081, # 5 Complaint VAE 1:23-1547) (Pifko, Mark) Modified on 11/17/2023 (SM). ADDED PARTY NAMES (Entered: 11/16/2023)",Attachment 1,Schedule of Actions,LOCALLY_SUPPLIED,0166-001. (11-16-2023) Schedule of Actions.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0166-002,JPML-166,2,2023-11-16,"NOTICE OF POTENTIAL TAG-ALONG -- 3 Action(s) -- Filed by attorney Mark P. Pifko, counsel for Plaintiffs County Board of Arlington County, Virginia, Washington County, Maryland, City of Alexandria, Virginia -- Virginia Eastern District Court (1:23-cv-01504), Maryland District Court (1:23-cv-03081), Virginia Eastern District Court (1:23-cv-01547) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Complaint VAE 1:23-1504, # 4 Complaint D Md. 1:23-3081, # 5 Complaint VAE 1:23-1547) (Pifko, Mark) Modified on 11/17/2023 (SM). ADDED PARTY NAMES (Entered: 11/16/2023)",Attachment 2,Proof of Service,LOCALLY_SUPPLIED,0166-002. (11-16-2023) Proof of Service.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0166-003,JPML-166,3,2023-11-16,"NOTICE OF POTENTIAL TAG-ALONG -- 3 Action(s) -- Filed by attorney Mark P. Pifko, counsel for Plaintiffs County Board of Arlington County, Virginia, Washington County, Maryland, City of Alexandria, Virginia -- Virginia Eastern District Court (1:23-cv-01504), Maryland District Court (1:23-cv-03081), Virginia Eastern District Court (1:23-cv-01547) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Complaint VAE 1:23-1504, # 4 Complaint D Md. 1:23-3081, # 5 Complaint VAE 1:23-1547) (Pifko, Mark) Modified on 11/17/2023 (SM). ADDED PARTY NAMES (Entered: 11/16/2023)",Attachment 3,Complaint VAE 1-23-1504,LOCALLY_SUPPLIED,0166-003. (11-16-2023) Complaint VAE 1-23-1504.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0166-004,JPML-166,4,2023-11-16,"NOTICE OF POTENTIAL TAG-ALONG -- 3 Action(s) -- Filed by attorney Mark P. Pifko, counsel for Plaintiffs County Board of Arlington County, Virginia, Washington County, Maryland, City of Alexandria, Virginia -- Virginia Eastern District Court (1:23-cv-01504), Maryland District Court (1:23-cv-03081), Virginia Eastern District Court (1:23-cv-01547) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Complaint VAE 1:23-1504, # 4 Complaint D Md. 1:23-3081, # 5 Complaint VAE 1:23-1547) (Pifko, Mark) Modified on 11/17/2023 (SM). ADDED PARTY NAMES (Entered: 11/16/2023)",Attachment 4,Complaint D Md. 1-23-3081,LOCALLY_SUPPLIED,0166-004. (11-16-2023) Complaint D Md. 1-23-3081.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0166-005,JPML-166,5,2023-11-16,"NOTICE OF POTENTIAL TAG-ALONG -- 3 Action(s) -- Filed by attorney Mark P. Pifko, counsel for Plaintiffs County Board of Arlington County, Virginia, Washington County, Maryland, City of Alexandria, Virginia -- Virginia Eastern District Court (1:23-cv-01504), Maryland District Court (1:23-cv-03081), Virginia Eastern District Court (1:23-cv-01547) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Complaint VAE 1:23-1504, # 4 Complaint D Md. 1:23-3081, # 5 Complaint VAE 1:23-1547) (Pifko, Mark) Modified on 11/17/2023 (SM). ADDED PARTY NAMES (Entered: 11/16/2023)",Attachment 5,Complaint VAE 1-23-1547) Modified on 11172023,LOCALLY_SUPPLIED,0166-005. (11-16-2023) (Complaint VAE 1-23-1547) Modified on 11172023.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0169-001,JPML-169,1,2023-11-20,"NOTICE OF POTENTIAL TAG-ALONG -- 1 Action(s) -- Filed by attorney Enu Mainigi, counsel for Defendant CaremarkPCS Health, LLC -- Hawaii District Court (1:23-cv-00464) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Complaint HA 1:23-00464) (Mainigi, Enu) (Entered: 11/20/2023)",Attachment 1,Schedule of Actions,LOCALLY_SUPPLIED,0169-001. (11-20-2023) Schedule of Actions.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0169-002,JPML-169,2,2023-11-20,"NOTICE OF POTENTIAL TAG-ALONG -- 1 Action(s) -- Filed by attorney Enu Mainigi, counsel for Defendant CaremarkPCS Health, LLC -- Hawaii District Court (1:23-cv-00464) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Complaint HA 1:23-00464) (Mainigi, Enu) (Entered: 11/20/2023)",Attachment 2,Proof of Service,LOCALLY_SUPPLIED,0169-002. (11-20-2023) Proof of Service.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0169-003,JPML-169,3,2023-11-20,"NOTICE OF POTENTIAL TAG-ALONG -- 1 Action(s) -- Filed by attorney Enu Mainigi, counsel for Defendant CaremarkPCS Health, LLC -- Hawaii District Court (1:23-cv-00464) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Complaint HA 1:23-00464) (Mainigi, Enu) (Entered: 11/20/2023)",Attachment 3,Complaint HA 1-23-00464,LOCALLY_SUPPLIED,0169-003. (11-20-2023) (Complaint HA 1-23-00464).pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0170-001,JPML-170,1,2023-11-27,"NOTICE OF POTENTIAL TAG-ALONG -- 1 Action(s) -- Filed by attorney Enu Mainigi, counsel for Defendants CVS Health Corporation, CVS Pharmacy, Inc., Caremark Rx, L.L.C., CaremarkPCS Health, L.L.C., Caremark, L.L.C. -- Pennsylvania Eastern District Court (2:23-cv-04645) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Complaint) (Mainigi, Enu) (Entered: 11/27/2023)",Attachment 1,Schedule of Actions,LOCALLY_SUPPLIED,0170-001. (11-27-2023) Schedule of Actions.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0172-001,JPML-172,1,2023-11-28,"NOTICE OF POTENTIAL TAG-ALONG -- 2 Action(s) -- Filed by attorney Mark P. Pifko, counsel for Plaintiffs Henrico County, Virginia, The Board of County Commissioners of St. Marys County, Maryland -- Virginia Eastern District Court (3:23-CV-00782), Maryland District Court (8:23-cv-03224) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Complaint VAE 3:23-cv-00782, # 4 Complaint MD 8:23-cv-03224) (Pifko, Mark) Modified on 11/29/2023 (SM). ADDED PARTY NAMES (Entered: 11/28/2023)",Attachment 1,Schedule of Actions,LOCALLY_SUPPLIED,0172-001. (11-28-2023) Schedule of Actions.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0172-002,JPML-172,2,2023-11-28,"NOTICE OF POTENTIAL TAG-ALONG -- 2 Action(s) -- Filed by attorney Mark P. Pifko, counsel for Plaintiffs Henrico County, Virginia, The Board of County Commissioners of St. Marys County, Maryland -- Virginia Eastern District Court (3:23-CV-00782), Maryland District Court (8:23-cv-03224) (Attachments: # 1 Schedule of Actions, # 2 Proof of Service, # 3 Complaint VAE 3:23-cv-00782, # 4 Complaint MD 8:23-cv-03224) (Pifko, Mark) Modified on 11/29/2023 (SM). ADDED PARTY NAMES (Entered: 11/28/2023)",Attachment 2,Proof of Service,LOCALLY_SUPPLIED,0172-002. (11-28-2023) Proof of Service.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0173-002,JPML-173,2,2023-11-30,"Joint RESPONSE IN OPPOSITION TO MOTION TO VACATE CTO (re: pldg. ( 144 in MDL No. 3080, 9 in PR/3:23-cv-01515) ) (CTO-5) Filed by Defendants Caremark Puerto Rico, L.L.C., et al.CaremarkPCS Health, LLC, Express Scripts, Inc., OPTUMRX Inc. [Suppress List] (Attachments: # 1 Exhibit A, # 2 Exhibit B, # 3 Exhibit C, # 4 Exhibit D, # 5 Exhibit E, # 6 Schedule of Actions, # 7 Proof of Service) Associated Cases: MDL No. 3080, PR/3:23-cv-01515 (Mainigi, Enu) (Entered: 11/30/2023)",Attachment 2,Exhibit B,LOCALLY_SUPPLIED,0173-002. (11-30-2023) Exhibit B.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0173-003,JPML-173,3,2023-11-30,"Joint RESPONSE IN OPPOSITION TO MOTION TO VACATE CTO (re: pldg. ( 144 in MDL No. 3080, 9 in PR/3:23-cv-01515) ) (CTO-5) Filed by Defendants Caremark Puerto Rico, L.L.C., et al.CaremarkPCS Health, LLC, Express Scripts, Inc., OPTUMRX Inc. [Suppress List] (Attachments: # 1 Exhibit A, # 2 Exhibit B, # 3 Exhibit C, # 4 Exhibit D, # 5 Exhibit E, # 6 Schedule of Actions, # 7 Proof of Service) Associated Cases: MDL No. 3080, PR/3:23-cv-01515 (Mainigi, Enu) (Entered: 11/30/2023)",Attachment 3,Exhibit C,LOCALLY_SUPPLIED,0173-003. (11-30-2023) Exhibit C.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0173-006,JPML-173,6,2023-11-30,"Joint RESPONSE IN OPPOSITION TO MOTION TO VACATE CTO (re: pldg. ( 144 in MDL No. 3080, 9 in PR/3:23-cv-01515) ) (CTO-5) Filed by Defendants Caremark Puerto Rico, L.L.C., et al.CaremarkPCS Health, LLC, Express Scripts, Inc., OPTUMRX Inc. [Suppress List] (Attachments: # 1 Exhibit A, # 2 Exhibit B, # 3 Exhibit C, # 4 Exhibit D, # 5 Exhibit E, # 6 Schedule of Actions, # 7 Proof of Service) Associated Cases: MDL No. 3080, PR/3:23-cv-01515 (Mainigi, Enu) (Entered: 11/30/2023)",Attachment 6,Schedule of Actions,LOCALLY_SUPPLIED,0173-006. (11-30-2023) Schedule of Actions.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0173-007,JPML-173,7,2023-11-30,"Joint RESPONSE IN OPPOSITION TO MOTION TO VACATE CTO (re: pldg. ( 144 in MDL No. 3080, 9 in PR/3:23-cv-01515) ) (CTO-5) Filed by Defendants Caremark Puerto Rico, L.L.C., et al.CaremarkPCS Health, LLC, Express Scripts, Inc., OPTUMRX Inc. [Suppress List] (Attachments: # 1 Exhibit A, # 2 Exhibit B, # 3 Exhibit C, # 4 Exhibit D, # 5 Exhibit E, # 6 Schedule of Actions, # 7 Proof of Service) Associated Cases: MDL No. 3080, PR/3:23-cv-01515 (Mainigi, Enu) (Entered: 11/30/2023)",Attachment 7,Proof of Service,LOCALLY_SUPPLIED,0173-007. (11-30-2023) (Proof of Service).pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0180-001,JPML-180,1,2023-12-07,"REPLY TO RESPONSE TO MOTION TO VACATE CTO-5 re: pldg. ( 173 in MDL No. 3080) (9 in PR/3:23-cv-01515) Filed by Plaintiffs Best Health Group, LLC, et al.Centro Medico Salinas, Inc., East Best Health, LLC, G.M.D.C. Inc., Grupo Medico de Cayey LLC, Instituto Medico Familiar Inc., Instituto Medico Familiar del Este Inc., Integrity Medical Group, Corp., LDG Medical Services Group, L.L.C., MENR Medical Services Corp., NRMD Health Provider LLC, Salud 2011, Inc. [Suppress List] (Attachments: # 1 Proof of Service) Associated Cases: MDL No. 3080, PR/3:23-cv-01515 (Burge, Jason) Modified on 12/8/2023 (SM). ADDED MDL LINK (Entered: 12/07/2023)",Attachment 1,Proof of Service) Associated Cases- MDL No. 3080_ PR3-23-cv-01515 Modified on 1282023,LOCALLY_SUPPLIED,0180-001. (12-07-2023) (Proof of Service) Associated Cases- MDL No. 3080_ PR3-23-cv-01515 Modified on 1282023.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0186-001,JPML-186,1,2023-12-19,"APPEARANCE WITHDRAWN. SEE PLEADING 203 IN MDL NO. 3080 NOTICE OF APPEARANCE FOR CTO-7 re: pldg. ( 175 in MDL No. 3080, 1 in PAE/2:23-cv-04645) Filed by Mark Pifko on behalf of Plaintiff COMMONWEALTH OF PENNSYLVANIA EX REL LAWRENCE S. KRASNER (Attachments: # 1 Proof of Service) Associated Cases: MDL No. 3080, PAE/2:23-cv-04645 (Pifko, Mark) Modified on 1/2/2024 (TF). (Entered: 12/19/2023)",Attachment 1,Proof of Service) Associated Cases- MDL No. 3080_ PAE2-23-cv-04645 Modified on 122024,LOCALLY_SUPPLIED,0186-001. (12-19-2023) (Proof of Service) Associated Cases- MDL No. 3080_ PAE2-23-cv-04645 Modified on 122024.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0187-001,JPML-187,1,2023-12-19,"APPEARANCE WITHDRAWN. SEE PLEADING 206 IN MDL NO. 3080 NOTICE OF APPEARANCE FOR CTO-7 re: pldg. ( 175 in MDL No. 3080, 1 in PAE/2:23-cv-04645) Filed by Russell Wills Budd on behalf of Plaintiff COMMONWEALTH OF PENNSYLVANIA EX REL LAWRENCE S. KRASNER (Attachments: # 1 Proof of Service) Associated Cases: MDL No. 3080, PAE/2:23-cv-04645 (Budd, Russell) Modified on 1/2/2024 (TF). (Entered: 12/19/2023)",Attachment 1,Proof of Service) Associated Cases- MDL No. 3080_ PAE2-23-cv-04645 Modified on 122024,LOCALLY_SUPPLIED,0187-001. (12-19-2023) (Proof of Service) Associated Cases- MDL No. 3080_ PAE2-23-cv-04645 Modified on 122024.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0188-001,JPML-188,1,2023-12-20,"NOTICE OF APPEARANCE FOR CTO-7 re: pldg. ( 175 in MDL No. 3080, 1 in PAE/2:23-cv-04645) Filed by Jason Scherr on behalf of Defendants ESI MAIL PHARMACY SERVICES, INC., et al.EVERNORTH HEALTH, INC. (FORMERLY EXPRESS SCRIPTS HOLDING COMPANY), EXPRESS SCRIPTS ADMINISTRATORS, LLC, EXPRESS SCRIPTS PHARMACY, INC., EXPRESS SCRIPTS, INC., MEDCO HEALTH SOLUTIONS, INC. [Suppress List] (Attachments: # 1 Attachment to Notice of Appearance, # 2 Proof of Service) Associated Cases: MDL No. 3080, PAE/2:23-cv-04645 (Scherr, Jason) (Entered: 12/20/2023)",Attachment 1,Attachment to Notice of Appearance,LOCALLY_SUPPLIED,0188-001. (12-20-2023) Attachment to Notice of Appearance.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0188-002,JPML-188,2,2023-12-20,"NOTICE OF APPEARANCE FOR CTO-7 re: pldg. ( 175 in MDL No. 3080, 1 in PAE/2:23-cv-04645) Filed by Jason Scherr on behalf of Defendants ESI MAIL PHARMACY SERVICES, INC., et al.EVERNORTH HEALTH, INC. (FORMERLY EXPRESS SCRIPTS HOLDING COMPANY), EXPRESS SCRIPTS ADMINISTRATORS, LLC, EXPRESS SCRIPTS PHARMACY, INC., EXPRESS SCRIPTS, INC., MEDCO HEALTH SOLUTIONS, INC. [Suppress List] (Attachments: # 1 Attachment to Notice of Appearance, # 2 Proof of Service) Associated Cases: MDL No. 3080, PAE/2:23-cv-04645 (Scherr, Jason) (Entered: 12/20/2023)",Attachment 2,Proof of Service,LOCALLY_SUPPLIED,0188-002. (12-20-2023) (Proof of Service).pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0189-001,JPML-189,1,2023-12-20,"CORPORATE DISCLOSURE STATEMENT re: pldg. ( 177 in MDL No. 3080, 3 in PAE/2:23-cv-04645) -- Identifying Corporate Parent The Cigna Group for ESI MAIL PHARMACY SERVICES, INC., EVERNORTH HEALTH, INC. (FORMERLY EXPRESS SCRIPTS HOLDING COMPANY), EXPRESS SCRIPTS ADMINISTRATORS, LLC, EXPRESS SCRIPTS PHARMACY, INC., EXPRESS SCRIPTS, INC., MEDCO HEALTH SOLUTIONS, INC.. (Attachments: # 1 Attachment to Corporate Disclosure Statement, # 2 Proof of Service) Associated Cases: MDL No. 3080, PAE/2:23-cv-04645 (Scherr, Jason) (Entered: 12/20/2023)",Attachment 1,Attachment to Corporate Disclosure Statement,LOCALLY_SUPPLIED,0189-001. (12-20-2023) Attachment to Corporate Disclosure Statement.pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
JPMLLOC-0189-002,JPML-189,2,2023-12-20,"CORPORATE DISCLOSURE STATEMENT re: pldg. ( 177 in MDL No. 3080, 3 in PAE/2:23-cv-04645) -- Identifying Corporate Parent The Cigna Group for ESI MAIL PHARMACY SERVICES, INC., EVERNORTH HEALTH, INC. (FORMERLY EXPRESS SCRIPTS HOLDING COMPANY), EXPRESS SCRIPTS ADMINISTRATORS, LLC, EXPRESS SCRIPTS PHARMACY, INC., EXPRESS SCRIPTS, INC., MEDCO HEALTH SOLUTIONS, INC.. (Attachments: # 1 Attachment to Corporate Disclosure Statement, # 2 Proof of Service) Associated Cases: MDL No. 3080, PAE/2:23-cv-04645 (Scherr, Jason) (Entered: 12/20/2023)",Attachment 2,Proof of Service,LOCALLY_SUPPLIED,0189-002. (12-20-2023) (Proof of Service).pdf,,,,,,,,https://www.courtlistener.com/docket/67376316/in-re-insulin-pricing-litigation/,,
